Administrative,Administrative_Duration,Informational,Informational_Duration,ProductRelated,ProductRelated_Duration,BounceRates,ExitRates,PageValues,SpecialDay,Month,OperatingSystems,Browser,Region,TrafficType,VisitorType,Weekend,Revenue
1,15.124512561313722,1,17.44706231177676,12,915.1329250820185,0.0630245608157404,0.11921250806484342,0.0,0.0,Feb,1,5,2,12,Returning_Visitor,FALSE,FALSE
4,108.70775156157987,0,0.0,11,897.4221707266139,0.2097248203514872,0.19209479173390046,0.0,0.0,May,1,1,1,1,Returning_Visitor,FALSE,FALSE
15,529.776365696868,0,0.0,18,1455.6380605845488,0.05252730658503272,0.18407439746218016,0.0,0.4,Nov,1,1,3,1,Returning_Visitor,FALSE,FALSE
5,216.64811053263264,0,0.0,6,495.45015694026154,0.09722713879559154,0.14848738245387613,0.0,0.0,Feb,3,2,2,5,Returning_Visitor,TRUE,TRUE
2,71.77564774753452,0,0.0,18,1355.016084149155,0.05827122560884592,0.07968179470793327,0.0,0.0,Aug,1,1,3,9,Returning_Visitor,TRUE,FALSE
2,54.44890848948165,1,61.181253298853505,15,1144.781999404061,0.10014251844865832,0.2747330759455984,0.0,0.6,Nov,3,3,7,2,Returning_Visitor,FALSE,FALSE
6,236.62096698638044,3,110.55900815492593,2,152.97044605898435,0.2750791211004426,0.25318910088201896,1.0257824556178947,0.6,Aug,1,4,3,4,Returning_Visitor,FALSE,FALSE
2,66.1778965804948,0,0.0,24,1715.8808328904697,0.355047589242836,0.11924049882077628,0.0,0.0,Mar,1,1,6,15,Returning_Visitor,FALSE,TRUE
1,24.735112835609243,0,0.0,47,3493.9108386984344,0.10144116841135353,0.4340302574017781,0.0,0.0,May,6,8,1,19,Returning_Visitor,FALSE,FALSE
1,46.40206316314066,0,0.0,29,2117.8756947551537,0.12465740300318573,0.22533802615508078,0.0,0.0,June,2,4,4,9,Returning_Visitor,FALSE,FALSE
7,264.43382538134426,0,32.482968995496236,25,1746.7959562319973,0.05888456287744308,0.12742599807518024,0.0,0.0,June,4,3,2,2,New_Visitor,FALSE,FALSE
2,38.36638396978269,0,49.82040221664184,22,1576.9412040712496,0.12318222263452508,0.04256926735040975,0.0,0.0,Nov,1,3,3,4,Returning_Visitor,FALSE,FALSE
1,44.78007743589001,0,6.676288626816005,22,1723.6119331606396,0.1399797950858305,0.41026951626438113,0.0,0.4,Jul,1,6,3,13,Returning_Visitor,FALSE,FALSE
0,0.0,0,50.33573421821198,9,658.7708362086644,0.09588066241052684,0.25950278891570505,0.0,0.0,June,1,3,5,2,Returning_Visitor,FALSE,FALSE
0,0.0,0,0.0,10,807.964757206588,0.17478888289688904,0.2471338042078612,0.0,0.2,Mar,2,9,1,16,Returning_Visitor,FALSE,FALSE
3,120.18260885353287,0,2.087446789647001,12,826.8830638322631,0.22652020582409438,0.3079846564671502,15.49964971703264,0.0,Jul,1,1,2,3,Returning_Visitor,FALSE,FALSE
0,0.0,0,24.704427922538354,10,765.7217651225616,0.17744558805604102,0.09760020271583762,3.7514044541451597,0.2,Aug,1,1,1,1,Returning_Visitor,FALSE,TRUE
6,193.27489561371786,0,0.0,15,1280.584965792674,0.2043409639481212,0.0836154908346599,15.092041798619224,0.4,Oct,2,4,2,4,Returning_Visitor,FALSE,FALSE
1,53.44696069032027,0,6.115074182842263,10,770.08738516354,0.10313638284374078,0.16465592705009344,0.0,0.0,June,5,1,2,8,Returning_Visitor,FALSE,FALSE
8,291.6870550575549,0,0.0,11,958.9272444549199,0.27288507715280474,0.4067254177415464,0.0,0.2,Dec,2,10,2,1,Returning_Visitor,TRUE,FALSE
3,105.8509046550035,0,15.18855878532385,4,420.60904240089025,0.34330174004534814,0.1858338950574217,0.0,0.0,Oct,1,2,3,2,Returning_Visitor,FALSE,FALSE
4,129.22007947960242,0,15.325512537473028,18,1319.9246817701257,0.31104731506370775,0.12182380949455185,0.0,0.0,Dec,2,1,3,12,Returning_Visitor,FALSE,FALSE
3,94.32608656235745,0,0.0,20,1248.955221020942,0.08089733613500132,0.06754561955389816,25.034171793859198,0.0,Nov,1,1,1,20,Returning_Visitor,FALSE,FALSE
0,0.0,1,31.591300129158828,8,433.9089281341011,0.20035643064249128,0.10890960324688465,0.0,0.0,Nov,2,1,2,3,New_Visitor,FALSE,FALSE
7,279.30583452680514,0,6.767386685224645,6,424.30425983500993,0.282305362088623,0.5389825157226291,0.0,0.4,June,1,2,2,1,Returning_Visitor,TRUE,FALSE
5,179.19317898675973,0,0.0,29,2236.467323713807,0.037806693862725775,0.16658703441095526,0.0,0.2,June,1,1,3,1,Returning_Visitor,FALSE,FALSE
4,118.994031639696,0,54.87546490649271,10,520.6674586390776,0.11624203401265053,0.09442912112982718,0.0,0.0,Jul,1,3,3,16,Returning_Visitor,FALSE,FALSE
4,181.3245089026912,0,0.0,3,90.34958834206944,0.12536547701254505,0.07246673840358883,0.0,0.0,Feb,2,6,8,1,Returning_Visitor,FALSE,FALSE
2,65.38766532473116,0,0.0,18,1485.6024828730522,0.24034315910138257,0.2783041720360292,0.0,0.2,May,1,3,3,2,Returning_Visitor,TRUE,TRUE
0,13.955176131863968,0,0.0,22,1811.7438852186576,0.04911488863938797,0.29475082537109215,0.0,0.0,June,6,1,1,1,Returning_Visitor,FALSE,FALSE
2,58.622301657160776,1,74.6952619584579,19,1217.7362364179066,0.043363260916343,0.26353753473546043,0.0,0.0,Jul,1,2,1,3,Returning_Visitor,FALSE,FALSE
3,102.74297346818888,1,77.12466114265396,26,1960.4067572012243,0.0032841503380960993,0.2590525985728277,0.0,0.0,Feb,1,4,1,1,New_Visitor,TRUE,FALSE
4,138.0563708824285,0,30.933186226347594,15,1183.6408982956568,0.17485791204259968,0.14374480901423337,0.0,0.0,May,3,1,2,1,Returning_Visitor,FALSE,FALSE
5,184.70602733445145,0,0.0,7,292.64464887844065,0.27073049395196574,0.40315261541175984,0.0,0.0,Feb,6,3,3,9,New_Visitor,FALSE,FALSE
10,372.5908252950909,0,0.0,48,3517.5925957145223,0.1420799057500628,0.23548852507636048,0.0,0.6,June,1,2,3,3,Returning_Visitor,FALSE,FALSE
2,62.3194064539266,0,0.0,19,1494.862655059477,0.07361129011469893,0.38923076420733205,0.0,0.0,Mar,2,1,4,19,Returning_Visitor,FALSE,FALSE
1,32.49235105879479,0,0.0,13,804.6633734634561,0.11695778823143314,0.12485252183157892,0.0,0.0,Nov,1,2,4,5,Returning_Visitor,FALSE,FALSE
15,554.1461682627927,0,0.0,17,1341.9343759166695,0.18664135289401396,0.1361476737386918,0.0,0.6,Oct,4,2,3,5,Returning_Visitor,FALSE,FALSE
2,79.64915414501824,0,31.330170339686084,60,4543.121185140664,0.2566256777139792,0.29288643875823805,0.0,0.0,Mar,1,5,4,1,Returning_Visitor,FALSE,FALSE
3,103.91703169332695,0,52.288905955737505,6,540.1960406178683,0.057121152169030284,0.10242701380436577,0.0,0.0,Oct,1,1,3,2,Returning_Visitor,FALSE,FALSE
2,90.9813460478307,0,33.3806844142403,18,1341.6641927596868,0.06780877463481381,0.09848491831374329,0.0,0.0,Sep,2,2,6,17,Returning_Visitor,TRUE,FALSE
2,64.6935460008159,0,0.0,23,1563.22549437511,0.08425904561419245,0.06016093730192156,0.0,0.0,Feb,1,4,1,1,Returning_Visitor,TRUE,FALSE
2,60.72847288163679,0,0.0,21,1566.8547569001764,0.41750365145615737,0.2954717952561413,0.0,0.2,Sep,1,2,3,2,Returning_Visitor,TRUE,FALSE
4,145.81296378115405,0,0.0,9,574.2669699460531,0.08744950398569527,0.3367686256652656,0.0,0.0,Feb,1,2,2,3,Returning_Visitor,FALSE,FALSE
5,176.92733169672644,0,0.0,17,1212.9646674281312,0.23290603454255376,0.19324129339569165,0.0,0.0,Sep,2,2,2,4,Returning_Visitor,FALSE,FALSE
0,0.0,0,1.815250786385814,27,2047.7795457621905,0.3054061930278881,0.21729117614175789,0.0,0.0,Sep,1,1,3,3,New_Visitor,FALSE,FALSE
4,146.5817104836396,0,23.559631343993143,22,1718.2369246849805,0.18079988506793424,0.09695014587446389,0.0,0.0,Sep,1,2,1,10,Returning_Visitor,FALSE,FALSE
2,38.44299406578222,0,0.0,4,169.6476083228624,0.08141536485821982,0.1319578692065655,0.0,0.0,Mar,4,6,2,13,New_Visitor,FALSE,FALSE
5,164.42828677769688,0,5.9333349527508314,5,302.47014365346496,0.07574801680802287,0.31113511428343343,0.0,0.0,Sep,1,2,4,4,Returning_Visitor,FALSE,FALSE
13,427.47097003221796,0,0.0,12,895.544757868199,0.03765258682531571,0.11404810495443085,0.0,0.0,Oct,2,2,1,2,Returning_Visitor,FALSE,TRUE
7,221.63423712826653,0,35.32461986522191,21,1507.6149692758243,0.09903176496845771,0.37087905060881354,0.0,0.4,Sep,1,8,1,4,Returning_Visitor,FALSE,FALSE
2,36.95341271886334,0,15.786194097783666,6,355.1248646412971,0.17127862607862368,0.21684252234788146,0.0,0.0,May,2,13,1,1,Returning_Visitor,FALSE,TRUE
2,67.14766085741483,0,6.613076110149753,16,1108.7474345944663,0.4141422891418447,0.05054806602099982,0.0,0.0,Nov,2,6,2,1,Returning_Visitor,FALSE,FALSE
2,58.69511269357242,0,0.0,44,3133.1221230660385,0.02935518650327456,0.09261925351623586,0.0,0.8,Oct,2,3,5,3,Returning_Visitor,FALSE,TRUE
7,252.33083801016625,2,117.15923036253243,24,1923.133771710272,0.233230145055318,0.2774468997588028,0.0,0.2,May,1,3,9,11,New_Visitor,TRUE,FALSE
3,113.58491124942533,1,113.13124627534384,14,1009.5582263120929,0.04587908056598045,0.19237740197571945,0.0,0.0,May,2,4,1,16,Returning_Visitor,FALSE,FALSE
2,95.5687412311725,0,1.3346236618379415,7,534.1206438066239,0.05076412374516101,0.043402488009168516,0.0,0.0,Nov,7,1,3,1,Returning_Visitor,FALSE,FALSE
8,265.1904464375412,1,26.516001869116472,7,536.8106279184266,0.21704033254630795,0.33059697204515537,0.0,0.4,Feb,3,3,4,1,Returning_Visitor,TRUE,FALSE
1,39.238411707177136,0,43.00373784320476,28,2192.4452155785616,0.060810139282101494,0.03423332325651742,0.0,0.0,Jul,1,3,4,2,Returning_Visitor,FALSE,FALSE
3,99.45485260150392,0,41.69931768159606,35,2609.116030885654,0.07083500847183216,0.10032021449977027,0.0,0.0,Feb,2,3,2,17,Returning_Visitor,FALSE,FALSE
10,357.46167366937993,0,0.0,35,2714.335991273147,0.07636133907530103,0.265428105928236,0.0,0.0,Oct,2,5,4,1,Returning_Visitor,FALSE,FALSE
1,39.99869899422919,0,16.550720896390644,11,798.2730587348889,0.23462063199239502,0.18891787981745692,6.9457793624939885,0.0,Oct,1,4,6,2,Returning_Visitor,TRUE,FALSE
5,168.4612306554016,0,10.622131244058892,4,260.193859334625,0.10720136803115189,0.11350635792166465,0.0,0.0,Sep,1,5,3,2,Returning_Visitor,FALSE,FALSE
3,103.63150557258747,0,0.0,17,1206.7683831344816,0.11630152195388313,0.36302819166484396,0.0,0.0,Oct,2,6,2,3,Returning_Visitor,FALSE,FALSE
4,111.74622599881715,2,128.9639823757373,26,1831.6075477451382,0.07204735238336991,0.25895628523063424,0.0,0.0,Aug,1,2,1,12,Returning_Visitor,FALSE,FALSE
3,115.33520564138337,0,0.0,37,2704.8911596317716,0.07925003182287572,0.37131821020828304,0.0,0.0,Oct,2,3,4,2,Returning_Visitor,FALSE,TRUE
2,31.457585912484248,0,20.2455585731579,5,583.0922038004634,0.05892162537355486,0.0504401435092572,0.0,0.4,Feb,1,1,3,11,Returning_Visitor,FALSE,FALSE
7,254.26524336159753,0,31.64408683771904,18,1408.422811789251,0.16361704638150515,0.02893027183059575,0.0,0.0,Feb,3,3,1,1,Returning_Visitor,FALSE,FALSE
0,0.0,0,26.061024416149085,18,1561.3146668445927,0.15762455831094854,0.10024918603060846,0.0,0.4,Mar,1,2,2,4,Returning_Visitor,FALSE,FALSE
3,119.31631046854743,0,0.0,16,1307.3645253817422,0.19416537457208383,0.582844764891502,0.0,0.6,Sep,3,3,2,3,Returning_Visitor,FALSE,FALSE
0,8.862945214647999,0,38.66476903576163,6,439.0838721759628,0.042851278193227704,0.13613493668923254,0.0,0.0,June,3,3,2,2,Returning_Visitor,FALSE,FALSE
0,0.0,0,0.0,16,1249.4121227155888,0.5279154050367396,0.10048688041218663,0.0,0.0,Feb,3,1,2,2,Returning_Visitor,TRUE,FALSE
4,101.16514629819147,0,0.0,58,4311.040142260768,0.12339671378080268,0.18366376098195125,0.0,0.0,Aug,3,6,2,3,Returning_Visitor,TRUE,FALSE
12,428.26050501688474,0,0.0,22,1853.1599838151374,0.1729861555236014,0.10288719257662504,0.0,0.0,Dec,2,1,3,3,Returning_Visitor,FALSE,FALSE
3,76.31400066002396,0,49.82467139189145,8,701.6883580927026,0.23852490968781417,0.06393061536508698,0.0,0.0,Jul,1,4,3,4,Other,FALSE,FALSE
6,227.2416745417592,0,0.0,16,1240.4058232200875,0.265210929657767,0.1318441730466565,0.0,0.0,Feb,1,10,4,2,Returning_Visitor,FALSE,FALSE
1,7.832809972654683,0,30.824843590125756,34,2627.7266714695857,0.19498237214017103,0.2601977211675206,0.0,0.0,Sep,1,1,4,2,Returning_Visitor,TRUE,FALSE
5,145.5304154940853,0,0.0,17,1384.787307045181,0.4155010039944032,0.1804608235797276,0.0,0.2,June,1,1,2,3,New_Visitor,FALSE,FALSE
10,343.5611721857952,1,63.639583050972504,35,2656.464279691047,0.10653901508569175,0.3290036005704487,0.0,0.0,June,1,4,4,1,Returning_Visitor,FALSE,FALSE
2,40.21555474229629,0,7.503119291213788,12,754.5953001215244,0.08532685457600668,0.36369980449144995,0.0,0.0,Oct,1,1,4,4,Returning_Visitor,FALSE,FALSE
4,135.1896138001119,1,67.14249744736128,10,771.2857885395383,0.1751511085772325,0.29507880898699823,0.0,0.0,Mar,1,1,1,2,Other,FALSE,FALSE
6,174.49483817491216,0,40.54395247639097,28,2135.5234312964153,0.16055914408431052,0.29139196837616377,0.0,0.4,Dec,2,2,1,1,Returning_Visitor,FALSE,FALSE
3,109.54678185373398,0,0.0,27,2145.3566019776445,0.24016231464893134,0.12448510590827909,0.0,0.0,Oct,1,1,3,3,Returning_Visitor,TRUE,FALSE
1,18.194305837773893,0,2.437622605545325,22,1782.9993111555198,0.09742878606999698,0.13337211500250953,0.0,0.4,June,1,1,5,15,New_Visitor,FALSE,FALSE
3,145.4393198627207,0,63.213101428119835,20,1542.3731801588215,0.3135465848174894,0.36932367278463857,0.0,1.0,Sep,1,6,2,13,Returning_Visitor,FALSE,FALSE
7,247.45083340781284,0,70.51215126238473,32,2424.2371717553183,0.07061755124579831,0.33587364395383285,0.0,0.4,Aug,4,3,5,14,Returning_Visitor,FALSE,FALSE
1,40.04101213186636,1,15.622758716001606,32,2551.6572967667094,0.15335937849205117,0.138778954235715,0.0,0.0,Mar,1,4,2,3,Returning_Visitor,TRUE,FALSE
0,1.0516373143274025,0,9.534821052209784,9,545.6607351410752,0.08228720023062878,0.07605159382193234,0.0,0.0,May,3,1,2,3,Returning_Visitor,FALSE,FALSE
13,419.0072549165189,0,16.13762982966504,11,886.3499637683491,0.14043381022871534,0.4582938057898032,7.393420137785741,0.4,June,3,3,4,1,New_Visitor,FALSE,FALSE
4,144.2007734964838,0,0.0,6,473.3872366927703,0.1403450263942111,0.07475532185199096,0.0,0.0,Feb,1,4,4,3,Returning_Visitor,TRUE,TRUE
0,0.0,0,0.0,28,2162.7039514423764,0.14717347226259736,0.2705979049619895,0.0,0.2,Oct,8,3,5,3,Returning_Visitor,FALSE,FALSE
2,112.7917323585929,0,34.795868326177676,23,1838.1312251625186,0.09088035311866512,0.33004919823051154,0.0,0.0,Dec,5,3,7,18,Returning_Visitor,FALSE,FALSE
1,0.0,1,101.85578023769851,6,401.7591441408774,0.08356286762628011,0.36038125701885854,0.0,0.6,Dec,1,6,3,2,Returning_Visitor,FALSE,FALSE
9,286.90973001710773,0,0.0,3,358.2951539007465,0.11154039965505484,0.14649265853553736,0.0,0.0,Nov,4,1,2,1,Returning_Visitor,FALSE,FALSE
13,466.9670804601507,0,47.130123185363985,23,1701.2985294368482,0.36209728543818304,0.10885012806812937,0.0,0.0,Jul,2,1,3,15,Returning_Visitor,FALSE,FALSE
7,260.45303274164075,2,72.26228129424655,10,728.2399384921118,0.11077685824198313,0.11621984081218985,0.0,0.0,Oct,3,2,1,1,New_Visitor,FALSE,FALSE
2,96.86582650263512,0,0.0,17,1361.8636106849956,0.08991869465625277,0.1335276803651214,0.0,0.0,Jul,1,2,1,11,New_Visitor,FALSE,FALSE
3,131.65321856031147,0,9.00504613872527,15,1082.533310106715,0.25721844431977114,0.10503302853735709,0.0,0.2,Dec,1,2,2,4,Returning_Visitor,FALSE,FALSE
2,50.18763943654148,0,0.0,27,2136.43740010234,0.12084029403199001,0.2928834814975565,0.0,0.0,Jul,2,4,2,1,Returning_Visitor,FALSE,FALSE
3,64.50298230634367,0,54.49377547283254,19,1492.9003581052275,0.09404092044846452,0.13941866705202102,0.0,0.0,Aug,2,1,1,1,Returning_Visitor,FALSE,TRUE
3,110.16116208233126,0,2.2889343139199094,36,2643.7975837273843,0.22006529298007618,0.10526192400087643,0.0,0.0,Sep,2,10,8,4,Returning_Visitor,FALSE,FALSE
17,572.2973134187149,0,0.0,31,2260.0770453127716,0.12447330976469687,0.07580319682612675,0.0,0.0,May,2,5,5,4,Returning_Visitor,TRUE,FALSE
4,129.41267149119187,0,1.722805761857345,22,1546.4861844291886,0.04967449011442036,0.48233440447655007,0.0,0.0,Nov,1,1,2,1,Returning_Visitor,FALSE,FALSE
6,208.04759594652558,0,29.5694748826677,15,894.2796195883875,0.27765553770413176,0.2269238086023305,0.0,0.0,Oct,1,3,3,5,Returning_Visitor,FALSE,FALSE
8,307.0844107974351,0,3.1786406650930448,20,1403.2687443879988,0.19962909621990607,0.2028978216871721,0.0,0.0,Nov,1,4,1,2,New_Visitor,FALSE,FALSE
10,361.1772732619085,0,20.10619901690577,10,684.1887888524682,0.13235256969361087,0.11331566595953735,0.0,0.0,Feb,2,3,3,8,Returning_Visitor,TRUE,TRUE
1,25.09283691310845,0,12.444258368772433,13,940.1047491742993,0.06438941077607302,0.3721306301473072,0.0,0.0,June,1,5,1,3,Returning_Visitor,TRUE,TRUE
10,331.05329471542206,1,48.46519303404722,16,1211.8747672595268,0.26364886203952825,0.1872527340891957,0.0,0.0,Feb,2,4,1,2,Returning_Visitor,TRUE,FALSE
0,0.0,0,42.05036801468641,18,1169.2945571612136,0.2836044449295877,0.13000870854650734,0.0,0.0,June,3,4,3,4,Returning_Visitor,FALSE,FALSE
3,151.024553262285,0,0.0,22,1806.8543094847719,0.29278858336149455,0.17722820215620116,0.0,0.0,Sep,1,1,5,10,Returning_Visitor,FALSE,FALSE
5,167.45620361815682,1,20.052278775201998,8,826.4264028850482,0.11965457153933932,0.21463635069247963,0.0,0.0,Mar,1,2,4,2,Returning_Visitor,TRUE,FALSE
4,149.85120683465504,0,0.0,17,1241.2367258560564,0.05989516559677844,0.08087516484274608,0.0,1.0,Dec,1,1,6,4,Returning_Visitor,FALSE,FALSE
10,372.48873397563835,2,132.86575801886798,11,895.4314318944322,0.11275183468878336,0.234276113219427,0.0,0.0,Sep,1,9,2,3,Returning_Visitor,FALSE,FALSE
8,282.19740046844584,1,26.566419566383153,20,1414.3005498203408,0.23526221940719233,0.08074276626378717,0.0,0.6,May,1,3,2,2,Returning_Visitor,FALSE,FALSE
0,18.11072041657066,0,0.0,15,979.630078387649,0.2137800214850995,0.05933618475406721,0.0,0.0,Aug,1,1,2,3,Returning_Visitor,TRUE,FALSE
6,202.14017779917475,0,0.0,7,439.93487180734604,0.19059185755481414,0.2284685590368092,0.0,1.0,Nov,3,1,2,14,Returning_Visitor,TRUE,FALSE
2,92.88925323027338,0,0.0,26,2007.8529371537736,0.0972272561325864,0.11592587488615652,0.0,0.0,Dec,2,1,3,3,Returning_Visitor,TRUE,TRUE
4,164.0807197471199,0,0.0,5,336.8865692053415,0.12972138191630717,0.12235722374202819,29.25616795920756,0.0,Mar,6,3,5,9,Returning_Visitor,FALSE,FALSE
7,226.14570203472098,1,107.69695545911924,19,1361.8223723552237,0.024729813648119124,0.22913733471180667,0.0,0.0,Nov,1,2,3,2,Returning_Visitor,TRUE,FALSE
10,346.68328980297173,0,0.0,20,1454.8232512333525,0.105651209531889,0.03549122417759496,79.86640465308444,0.0,Mar,2,2,3,2,Returning_Visitor,FALSE,FALSE
0,10.09664177420298,0,0.0,29,2183.1828426319394,0.17453181160977502,0.1917415043531431,0.0,0.0,Nov,2,3,2,12,Returning_Visitor,FALSE,FALSE
0,7.344197644210918,0,10.885825937498252,19,1372.1044184221598,0.1289301949373195,0.5026252152138985,0.0,0.0,Aug,1,2,1,1,Returning_Visitor,TRUE,FALSE
5,175.2325913249759,1,48.521517202970664,16,1301.314886837499,0.3570546286098098,0.322413650752146,0.0,0.8,June,2,4,1,3,Returning_Visitor,TRUE,FALSE
2,85.58719062416507,0,0.0,17,1323.8214593377895,0.015725128257601317,0.13517076346302806,0.0,0.0,Feb,2,2,3,4,Returning_Visitor,FALSE,FALSE
2,100.64827529635036,0,0.0,14,1004.369729072983,0.2760477815651123,0.33085413685317777,0.0,0.8,Aug,3,2,4,3,Returning_Visitor,TRUE,FALSE
6,174.65967196849783,0,19.903158589175174,6,341.90300869836085,0.176768699049064,0.11966535457289305,0.0,0.0,Jul,4,1,3,9,Returning_Visitor,FALSE,TRUE
17,578.5389343928671,0,15.971835077231798,44,3438.677984201998,0.2763488461520137,0.07876789284714217,0.0,0.0,Feb,3,1,1,10,Returning_Visitor,FALSE,FALSE
2,38.79893630874726,0,0.884413166710148,39,3094.5802811297917,0.04033643785720066,0.12290100109270528,0.0,0.0,Nov,3,1,1,2,Returning_Visitor,FALSE,FALSE
5,200.9031831473721,2,52.57134674828028,16,1369.5685499166634,0.21538911567866884,0.1595715135335659,0.0,0.0,Mar,1,1,4,1,Returning_Visitor,TRUE,TRUE
3,108.11684856237305,1,47.99317099146397,15,1281.5997086382815,0.16417547930712834,0.14857291259652733,0.0,0.0,June,1,2,1,1,Returning_Visitor,FALSE,FALSE
4,135.20545843576915,0,0.0,13,952.5016451369058,0.28141526867840727,0.24961305547246557,0.0,0.0,May,2,1,4,15,New_Visitor,FALSE,FALSE
1,29.442322183695055,0,51.72238016067555,27,1988.0211843547027,0.32508871932999467,0.31592557640403496,0.0,0.0,Nov,1,3,3,5,Returning_Visitor,TRUE,FALSE
4,113.90844530022929,0,0.0,11,817.3983146434905,0.055417193397729776,0.25309751202574254,0.0,0.4,Mar,1,1,3,20,Returning_Visitor,FALSE,FALSE
8,288.461530407139,0,44.36286704795094,6,395.15655511785485,0.06445265195424452,0.15666547201514874,0.0,0.0,June,1,6,2,3,Returning_Visitor,TRUE,FALSE
5,204.62955515280586,0,0.0,21,1471.7784605998797,0.40489853961382855,0.14132057081265062,0.0,0.0,June,1,1,4,1,Returning_Visitor,FALSE,FALSE
2,84.79737057618951,0,36.76467431932318,11,664.8660226728646,0.3696290202354117,0.2067109235764242,0.0,0.0,Oct,1,5,2,1,Returning_Visitor,FALSE,FALSE
7,231.42462963729454,0,0.0,26,1909.5308367895377,0.23256448794520126,0.5791839538323846,0.0,0.4,June,1,4,6,1,Returning_Visitor,TRUE,FALSE
0,0.0,0,0.0,18,1421.9737694007786,0.13310462755829217,0.14578621692624202,0.0,0.0,Dec,1,3,4,19,Returning_Visitor,FALSE,FALSE
8,291.02198297976673,1,45.74045949918093,26,2067.8708634738227,0.12371928912719922,0.05862025043802923,0.0,0.0,June,1,2,3,2,Returning_Visitor,FALSE,TRUE
6,190.55899390751705,0,0.0,14,1151.196173773266,0.10318130888395986,0.06043683146302467,0.0,0.0,Mar,1,2,4,4,New_Visitor,FALSE,FALSE
14,480.4563320724471,0,11.821417433381328,17,1273.008048922225,0.15805318409941563,0.37860309163281286,0.0,0.0,June,1,4,2,3,Returning_Visitor,TRUE,FALSE
7,225.63430265007878,0,0.0,33,2423.9721946415766,0.2861862834321113,0.09513637842804178,0.0,0.0,Dec,4,6,3,16,Returning_Visitor,FALSE,FALSE
2,74.98206571217882,0,35.14392988648595,11,674.2022094456015,0.07159919815409023,0.3849342082809193,0.0,0.2,Sep,1,4,5,5,Returning_Visitor,FALSE,FALSE
7,216.59015889663831,0,15.379027740144197,24,1812.3481795980622,0.3698099749130131,0.19624329192249565,0.0,0.0,Aug,1,2,5,12,Returning_Visitor,FALSE,FALSE
0,47.77038663734655,0,0.0,14,1033.797022904634,0.10986920741820151,0.38523957470366843,0.0,0.0,June,2,5,2,1,Returning_Visitor,FALSE,FALSE
9,297.755546323835,2,79.35328128665478,28,2151.515477520017,0.0505715924623225,0.32669439485591645,0.0,0.0,Mar,4,1,2,1,Returning_Visitor,FALSE,TRUE
1,7.801119236872914,1,29.59721245992092,22,1630.353815761076,0.1203580687261724,0.09009687157117019,0.0,0.0,Aug,1,1,1,1,Returning_Visitor,FALSE,FALSE
3,149.01976526985482,0,51.644028427203544,22,1877.0214968140203,0.04663679730874375,0.1696068276561354,0.0,0.0,Oct,2,10,3,6,Returning_Visitor,FALSE,TRUE
9,299.56936154276923,0,0.0,14,1084.8350551975154,0.184228646089532,0.5055101481194065,0.0,0.0,Dec,3,1,3,2,New_Visitor,FALSE,FALSE
2,72.45318565433543,1,24.5642324834836,23,1792.6602547857162,0.246668611314826,0.14757142142793128,0.0,0.0,Nov,3,1,4,1,Returning_Visitor,FALSE,FALSE
10,380.06541414839376,0,0.0,27,2094.5429506972973,0.22284321128842938,0.33144369062137097,0.0,0.0,May,7,1,2,2,Returning_Visitor,TRUE,FALSE
5,158.46088978826677,0,0.0,27,1899.8927210419624,0.13638208551633954,0.11229785621348784,0.0,0.0,Dec,1,3,2,2,Returning_Visitor,FALSE,TRUE
2,43.23971367839654,0,8.75210121675572,24,1672.8910701286911,0.15146866352337113,0.3110937752700978,0.0,0.2,Oct,2,1,2,1,New_Visitor,TRUE,FALSE
11,370.44715348827356,1,60.84854000021974,9,682.6369286549311,0.2754765311132381,0.10580568433537002,0.0,0.0,Feb,1,2,4,2,Returning_Visitor,TRUE,FALSE
4,120.97284789917082,0,46.26931256074348,15,1231.4842837274346,0.2373459465129644,0.22000439969462343,0.0,0.0,Jul,1,1,8,1,Returning_Visitor,FALSE,FALSE
8,332.9353448644319,0,0.0,33,2475.1180737510895,0.27484440699351975,0.15757950185278405,0.0,0.0,Jul,1,1,7,6,Returning_Visitor,FALSE,FALSE
6,221.5783550190259,0,19.58128080827014,13,963.5597925681748,0.16885632638199166,0.14779475447611684,0.0,0.0,Aug,3,3,1,2,Returning_Visitor,FALSE,FALSE
3,105.8446325802983,0,57.76399304003123,4,191.81039138751285,0.09483814249671778,0.3459070130433776,0.0,0.0,Mar,2,2,8,3,Returning_Visitor,TRUE,TRUE
1,41.96586909674017,0,23.108671711154205,11,857.3216459214512,0.07919267569700197,0.5075775382372115,0.0,0.6,Jul,1,1,4,1,Returning_Visitor,TRUE,FALSE
4,119.06911164745758,2,160.16403465232233,17,1234.7462287953467,0.37962013108962367,0.1873329149858314,0.0,0.4,May,2,1,1,2,Returning_Visitor,FALSE,TRUE
0,1.5244649618599015,1,62.14081986165789,60,4536.834778350041,0.30116069229475506,0.1045641854796941,31.162515152304078,0.0,May,1,1,3,2,Returning_Visitor,FALSE,FALSE
3,100.1380284923395,0,0.0,16,1146.069509220747,0.16321106956011977,0.025971765990052874,0.0,0.0,Sep,1,2,1,11,Returning_Visitor,TRUE,FALSE
9,325.9673533805636,1,83.97429842354319,8,578.5376623320616,0.2118118653721972,0.23347397969007666,0.0,0.0,Nov,2,1,2,2,Returning_Visitor,FALSE,FALSE
